朱福珠-3-0-hkst04_136|cud2 lid5 . goi55 iu24 lid5 .|cud2 lid5 . goi55 iu24 lid5 . 
朱福珠-3-0-hkst02_289|liug2 ge55 ngin11 te24 ge55 zeu31 xiong24 giug2 .|liug2 ge55 ngin11 te24 ge55 zeu31 xiong24 giug2 . 
朱福珠-3-0-lbk02_073|ia31 nam11 e31 ngin11 pa55 bod2 jiu31 dien24 e11 , ki11 nen31 giog2 tab5 ca24 id2 nai31 e31 cong55 song24 cong55 ha24 .|ia31 nam11 e31 ngin11 pa55 bod2 jiu31 dien24 e11 , ki11 nen31 giog2 tab5 ca24 id2 nai31 e31 cong55 song24 cong55 ha24 . 
朱福珠-3-0-lbk13_240|i11 qien11 gi31 ngid2 bun24 ca24 e31 cog2 a55 goi55 song24 dong55 , gin24 han11 ti24 i24 ian55 gon24 cad2 .|i11 qien11 gi31 ngid2 bun24 ca24 e31 cog2 a55 goi55 song24 dong55 , gin24 han11 ti24 i24 ian55 gon24 cad2 . 
朱福珠-3-0-lbk15_175|tang24 gong31 ia31 ge55 se55 moi55 e31 ga55 bun24 ngin11 zo55 xim24 kiu24 , sa55 bun24 ia24 ga24 ngiong11 zau24 tad2 , ku31 tug5 , siid5 cai55 goi55 coi11 go55 .|tang24 gong31 ia31 ge55 se55 moi55 e31 ga55 bun24 ngin11 zo55 xim24 kiu24 , sa55 bun24 ia24 ga24 ngiong11 zau24 tad2 , ku31 tug5 , siid5 cai55 goi55 coi11 go55 . 
朱福珠-3-0-hkst05_264|gi24 hi55 ngin11 .|gi24 hi55 ngin11 . 
朱福珠-3-0-prov_084|qien11 sii55 mo11 xiu24 , lai55 e31 zun31 xim24 kiu24|qien11 sii55 mo11 xiu24 , lai55 e31 zun31 xim24 kiu24
朱福珠-3-0-hkst04_563|mo11 fab2 tu55 qin24 siin24 go55 hi55 .|mo11 fab2 tu55 qin24 siin24 go55 hi55 . 
朱福珠-3-0-hkst02_012|se31 sam24 gi24 fai31 hed2 .|se31 sam24 gi24 fai31 hed2 . 
朱福珠-3-0-hkst06_284|ia31 se55 ngin11 e31 bun24 tai55 ngin11 jiung31 fai55 e11 , tung24 a55 do31 qiu55 dem31 giog2 vun55 ti55 nai11 .|ia31 se55 ngin11 e31 bun24 tai55 ngin11 jiung31 fai55 e11 , tung24 a55 do31 qiu55 dem31 giog2 vun55 ti55 nai11 . 
朱福珠-3-0-lbk07_194|gag2 biag2 ngiong31 tang24 do31 ke55 ke55 gun31 ge55 sang24 , m11 di24 he55 liong31 gung24 po11 iu55 cau11 sii55 e11 me11 ?|gag2 biag2 ngiong31 tang24 do31 ke55 ke55 gun31 ge55 sang24 , m11 di24 he55 liong31 gung24 po11 iu55 cau11 sii55 e11 me11 ? 
朱福珠-3-0-hkst02_223|vag5 id2 zong24 tu11 . vag5 cud2 loi11 .|vag5 id2 zong24 tu11 . vag5 cud2 loi11 . 
朱福珠-3-0-cirn_0036|ti55 ngi55 ko55 , nau55 ngiad5 ge55 giai24 hong55 .|ti55 ngi55 ko55 , nau55 ngiad5 ge55 giai24 hong55 . 
朱福珠-3-0-hkst06_370|ha24 zu55 teu11 nang55 zo55 se55 ge55 ngin11 go55 seu31 , ca24 biong24 qiu55 biong55 ngiung55 e11 .|ha24 zu55 teu11 nang55 zo55 se55 ge55 ngin11 go55 seu31 , ca24 biong24 qiu55 biong55 ngiung55 e11 . 
朱福珠-3-0-hkst03_008|ng11 ha55 zag2 ngiad5 oi55 hi55 xin24 zug2 he55 mo11 ?|ng11 ha55 zag2 ngiad5 oi55 hi55 xin24 zug2 he55 mo11 ? 
朱福珠-3-0-lbk15_132|zo55 sii55 qin11 tin55 cog5 oi55 xiong31 teu11 gu55 mi24 , nang55 m11 voi55 tung11 sii55 qin11 zong24 a55 su24 sab2 m11 ded2 .|zo55 sii55 qin11 tin55 cog5 oi55 xiong31 teu11 gu55 mi24 , nang55 m11 voi55 tung11 sii55 qin11 zong24 a55 su24 sab2 m11 ded2 . 
朱福珠-3-0-hkst04_323|teu11 bai31 zo55 bin24 go55 cau24 .|teu11 bai31 zo55 bin24 go55 cau24 . 
朱福珠-3-0-lbk11_037|zo55 ngin11 zo55 sii55 oi55 kon55 go55 ian31 id2 xid2 , teu11 na11 oi55 ngau55 zon31 loi11 kon55 .|zo55 ngin11 zo55 sii55 oi55 kon55 go55 ian31 id2 xid2 , teu11 na11 oi55 ngau55 zon31 loi11 kon55 . 
朱福珠-3-0-lbk11_109|gin24 bu24 ngid2 xi24 gua24 siid5 a55 ted2 do24 e11 , id2 ha24 zu55 ngiau55 zo11 zo11 e24 gin31 song24 pien55 so31 , siid5 cai55 qin55 fai31 se55 .|gin24 bu24 ngid2 xi24 gua24 siid5 a55 ted2 do24 e11 , id2 ha24 zu55 ngiau55 zo11 zo11 e24 gin31 song24 pien55 so31 , siid5 cai55 qin55 fai31 se55 . 
朱福珠-3-0-hkst01_063|a24 ze55 qin55 giang24 sa11 go24 .|a24 ze55 qin55 giang24 sa11 go24 . 
朱福珠-3-0-cirn_0703|liu11 ziin31 : vu24 ! ngieu11 miang55 ! ngieu11 miang55 ! ngai11 ha55 bai31 m11 gam31 e11 .|liu11 ziin31 : vu24 ! ngieu11 miang55 ! ngieu11 miang55 ! ngai11 ha55 bai31 m11 gam31 e11 . 
朱福珠-3-0-hkst02_550|ia31 gian24 diam55 e31 te24 gued2 nui55 qin55 iu24 miang11 .|ia31 gian24 diam55 e31 te24 gued2 nui55 qin55 iu24 miang11 . 
朱福珠-3-0-hkst06_398|i11 zo31 qiu55 su24 san24 mo11 zo55 e11 , m11 sii31 go55 ieu24 i11 ngib5 gu31 .|i11 zo31 qiu55 su24 san24 mo11 zo55 e11 , m11 sii31 go55 ieu24 i11 ngib5 gu31 . 
朱福珠-3-0-lbk10_156|ngai11 gin24 bu24 ngid2 vi55 do31 se55 ngin11 e31 kau31 sii55 kau31 m11 ho31 , ziin55 siid2 kien31 a55 nang24 hi55 bog2 seu24 hi55 .|ngai11 gin24 bu24 ngid2 vi55 do31 se55 ngin11 e31 kau31 sii55 kau31 m11 ho31 , ziin55 siid2 kien31 a55 nang24 hi55 bog2 seu24 hi55 . 
朱福珠-3-0-hkst05_028|m11 gon31 ngiong31 e24 , ng11 van11 he55 oi55 tung11 ngai11 ten55 su31 .|m11 gon31 ngiong31 e24 , ng11 van11 he55 oi55 tung11 ngai11 ten55 su31 . 
朱福珠-3-0-lbk15_015|ng11 an31 giu31 he55 hi55 gam31 pi11 me11 ? ngiong31 zoi55 gog2 liong31 pien31 vo24 ha24 hi55 e11 .|ng11 an31 giu31 he55 hi55 gam31 pi11 me11 ? ngiong31 zoi55 gog2 liong31 pien31 vo24 ha24 hi55 e11 . 
朱福珠-3-0-hkst03_030|i11 giog2 lid5 m11 ho31 , liong31 ha55 ban55 e24 qiu55 hang11 m11 tin24 tung24 e11 !|i11 giog2 lid5 m11 ho31 , liong31 ha55 ban55 e24 qiu55 hang11 m11 tin24 tung24 e11 ! 
朱福珠-3-0-prov_143|sui31 gui31 siin24 sang11 fong11 , xim24 kiu24 gon31 ga24 ngiong11|sui31 gui31 siin24 sang11 fong11 , xim24 kiu24 gon31 ga24 ngiong11
朱福珠-3-0-hkst06_150|ia31 zag2 gieu31 e31 m11 di24 id2 giu31 mo11 siid5 dung24 xi24 , kon55 do31 vu24 in11 ia55 te24 ge55 gin31 gab5 .|ia31 zag2 gieu31 e31 m11 di24 id2 giu31 mo11 siid5 dung24 xi24 , kon55 do31 vu24 in11 ia55 te24 ge55 gin31 gab5 . 
朱福珠-3-0-hkst02_339|ng11 ngiong31 voi55 an31 kiang55 ! ng11 ngiong31 voi55 di24 ia24 miang11 e31 ?|ng11 ngiong31 voi55 an31 kiang55 ! ng11 ngiong31 voi55 di24 ia24 miang11 e31 ? 
朱福珠-3-0-lbk05_129|ge55 ngin11 gui31 teu11 gui31 no31 , ng11 mog5 tung11 i11 hang11 an31 giam24 , he55 mo11 giang24 pa55 voi55 siid5 kui24 .|ge55 ngin11 gui31 teu11 gui31 no31 , ng11 mog5 tung11 i11 hang11 an31 giam24 , he55 mo11 giang24 pa55 voi55 siid5 kui24 . 
朱福珠-3-0-hkst04_555|ia31 he55 ng31 lang11 ngian11 toi55 ge55 liu11 hang11 go24 e31 .|ia31 he55 ng31 lang11 ngian11 toi55 ge55 liu11 hang11 go24 e31 . 
朱福珠-3-0-lbk03_049|ng11 oi55 go55 iu24 xiu24 iong24 deu24 e24 , m11 ho31 tung24 a55 do31 qiu55 te24 ge31 diau31 diau31 cod2 cod2 .|ng11 oi55 go55 iu24 xiu24 iong24 deu24 e24 , m11 ho31 tung24 a55 do31 qiu55 te24 ge31 diau31 diau31 cod2 cod2 . 
朱福珠-3-0-hkst01_185|giag2 giag2 ngib5 loi11 a24 ! no55 boi55 ki24 den31 zo55 ma31 ge55 ? ngib5 loi11 co24 . na24 ngib5 loi11 .|giag2 giag2 ngib5 loi11 a24 ! no55 boi55 ki24 den31 zo55 ma31 ge55 ? ngib5 loi11 co24 . na24 ngib5 loi11 . 
朱福珠-3-0-hkst01_592|ia31 gian24 vug2 e31 ge55 tai55 mun11 goi55 pai55 teu11 . ia31 mun11 qin24 sii55 qiu55 an31 e24 gong31 ho31 e11 .|ia31 gian24 vug2 e31 ge55 tai55 mun11 goi55 pai55 teu11 . ia31 mun11 qin24 sii55 qiu55 an31 e24 gong31 ho31 e11 . 
朱福珠-3-0-hkst04_273|ia31 jiag2 e24 cii55 on24 m11 ho31 , ng11 mog5 ted2 am55 gui24 .|ia31 jiag2 e24 cii55 on24 m11 ho31 , ng11 mog5 ted2 am55 gui24 . 
朱福珠-3-0-cirn_0081|bang24 tai55 sog2 , zan55 tai55 kiu11 , ton11 giad2 hab5 zog2 zang24 ti55 id2 .|bang24 tai55 sog2 , zan55 tai55 kiu11 , ton11 giad2 hab5 zog2 zang24 ti55 id2 . 
朱福珠-3-0-hkst03_208|i11 m11 tang24 fa55 , bun24 a24 me24 biag5 zoi55 gog2 .|i11 m11 tang24 fa55 , bun24 a24 me24 biag5 zoi55 gog2 . 
朱福珠-3-0-hkst06_137|m11 ho31 ki24 an31 siin11 hib2 xiong55 , m11 du31 ho31 da31 do55 mag5 qiu55 fai55 tai11 e11 !|m11 ho31 ki24 an31 siin11 hib2 xiong55 , m11 du31 ho31 da31 do55 mag5 qiu55 fai55 tai11 e11 ! 
朱福珠-3-0-hkst06_015|i11 co24 bu24 ngid2 da31 kian11 , m11 du31 ho31 vud2 do31 , pa55 gi31 ha24 ngid2 zo55 m11 ded2 hi55 e11 .|i11 co24 bu24 ngid2 da31 kian11 , m11 du31 ho31 vud2 do31 , pa55 gi31 ha24 ngid2 zo55 m11 ded2 hi55 e11 . 
朱福珠-3-0-hkst02_139|a24 go24 co24 bu24 ngid2 kian24 xin24 ca24 e31 .|a24 go24 co24 bu24 ngid2 kian24 xin24 ca24 e31 . 
朱福珠-3-0-lbk14_237|sii31 ca24 e31 oi55 tin55 a31 , m11 ho31 vad2 song24 vad2 ha24 , giang24 pa55 voi55 cog2 do31 ngin11 , he55 mo11 qiu55 bun24 ngin11 cong55 do31 .|sii31 ca24 e31 oi55 tin55 a31 , m11 ho31 vad2 song24 vad2 ha24 , giang24 pa55 voi55 cog2 do31 ngin11 , he55 mo11 qiu55 bun24 ngin11 cong55 do31 . 
朱福珠-3-0-hkst01_447|ia24 ze55 nang55 giad2 fun24 , i11 ham55 ji31 cong24 han11 ham55 m11 guan55 .|ia24 ze55 nang55 giad2 fun24 , i11 ham55 ji31 cong24 han11 ham55 m11 guan55 . 
朱福珠-3-0-hkst04_087|an31 gung24 fu24 zo55 ma31 ge55 ?|an31 gung24 fu24 zo55 ma31 ge55 ? 
朱福珠-3-0-hkst03_120|vi55 tung55 goi55 gian24 ku31 . xim24 du31 gian24 ku31 qion11 mo11 ngin11 di24 . lug2 ka24 sen24 fad5 goi55 gian24 ku31 .|vi55 tung55 goi55 gian24 ku31 . xim24 du31 gian24 ku31 qion11 mo11 ngin11 di24 . lug2 ka24 sen24 fad5 goi55 gian24 ku31 . 
朱福珠-3-0-lbk13_083|ia31 ge55 ngin11 mo11 xiu24 iong24 , tung11 ngin11 gong31 fa55 qin55 voi55 sau24 nad2 ngin11 .|ia31 ge55 ngin11 mo11 xiu24 iong24 , tung11 ngin11 gong31 fa55 qin55 voi55 sau24 nad2 ngin11 . 
朱福珠-3-0-hkst07_466|ia31 se55 teu11 bun31 dan31 he55 a24 gui55 fu55 jid2 ge55 , i11 tui55 hiu24 go55 heu55 , qiu55 von55 a24 gong24 loi11 jiab2 su31 .|ia31 se55 teu11 bun31 dan31 he55 a24 gui55 fu55 jid2 ge55 , i11 tui55 hiu24 go55 heu55 , qiu55 von55 a24 gong24 loi11 jiab2 su31 . 
朱福珠-3-0-hkst07_040|ng11 xi24 xi24 so11 so11 , se55 teu11 nai55 giu31 nang55 zo55 ded2 ho31 ?|ng11 xi24 xi24 so11 so11 , se55 teu11 nai55 giu31 nang55 zo55 ded2 ho31 ? 
朱福珠-3-0-cirn_0513|a24 fong24 : zoi55 du55 du55 ho31 la31 ! ho31 la31 !|a24 fong24 : zoi55 du55 du55 ho31 la31 ! ho31 la31 ! 
朱福珠-3-0-lbk07_197|i11 ma31 ge55 du24 goi55 kon55 ded2 koi24 , bud2 gon31 sii11 du24 tang24 e31 do31 i11 nag2 a55 ked5 ked5 gun31 ge55 sang24 im24 .|i11 ma31 ge55 du24 goi55 kon55 ded2 koi24 , bud2 gon31 sii11 du24 tang24 e31 do31 i11 nag2 a55 ked5 ked5 gun31 ge55 sang24 im24 . 
朱福珠-3-0-hkst03_314|ngio24 a55 jiu55 jiu55 . ngio24 lan55 hed2 .|ngio24 a55 jiu55 jiu55 . ngio24 lan55 hed2 . 
朱福珠-3-0-hkst05_471|mu11 fam55 sen24 .|mu11 fam55 sen24 . 
朱福珠-3-0-hak100_037|ngai11 ngiau55 goi55 cud2 , xiong31 oi55 o24 ngiau55 .|ngai11 ngiau55 goi55 cud2 , xiong31 oi55 o24 ngiau55 . 
朱福珠-3-0-hkst03_480|ced5 e31 qiu55 he55 i11 . qiu55 he55 iu24 ng11 ia31 zung31 ngin11 .|ced5 e31 qiu55 he55 i11 . qiu55 he55 iu24 ng11 ia31 zung31 ngin11 . 
朱福珠-3-0-hkst06_416|le24 mong31 goi55 son24 , mo11 fab2 tu55 da31 qiang55 siid5 .|le24 mong31 goi55 son24 , mo11 fab2 tu55 da31 qiang55 siid5 . 
朱福珠-3-0-hkst03_004|i11 jiab5 jiab5 m11 siid5 zeu24 , gu55 so31 song24 ban24 mo11 jin24 siin11 .|i11 jiab5 jiab5 m11 siid5 zeu24 , gu55 so31 song24 ban24 mo11 jin24 siin11 . 
朱福珠-3-0-hkst02_048|id2 tai55 von31 gung24 .|id2 tai55 von31 gung24 . 
朱福珠-3-0-hkst05_015|he55 tung11 xin24 sang24 gong31 pag5 loi11 , i11 m11 voi55 cu31 fad5 ng11 . gong31 pag5 loi11 , ngai11 ki11 siid5 mo11 xiong31 hi55 .|he55 tung11 xin24 sang24 gong31 pag5 loi11 , i11 m11 voi55 cu31 fad5 ng11 . gong31 pag5 loi11 , ngai11 ki11 siid5 mo11 xiong31 hi55 . 
朱福珠-3-0-lbk03_131|ia31 ge55 se55 ngin11 e31 m11 tang24 gau24 , gian55 tung11 a24 me24 kiung55 ha55 cud2 hi55 mai24 dung24 xi24 , jiong24 ba31 a24 me24 ge55 su31 dui31 song24 dui31 ha24 .|ia31 ge55 se55 ngin11 e31 m11 tang24 gau24 , gian55 tung11 a24 me24 kiung55 ha55 cud2 hi55 mai24 dung24 xi24 , jiong24 ba31 a24 me24 ge55 su31 dui31 song24 dui31 ha24 . 
朱福珠-3-0-hkst04_157|gong31 du24 gong31 m11 tang24 , siid5 cai55 van11 mo11 gad2 mo11 sad2 . qid5 ga24 oi55 zu55 i55 , mo11 vang11 a55 do31 sii11 mo11 gad2 sad2 !|gong31 du24 gong31 m11 tang24 , siid5 cai55 van11 mo11 gad2 mo11 sad2 . qid5 ga24 oi55 zu55 i55 , mo11 vang11 a55 do31 sii11 mo11 gad2 sad2 ! 
朱福珠-3-0-hkst06_042|a24 go24 id2 tang24 do31 gau31 sui31 qiu55 hau55 qied5 qied5 e24 , giug2 den31 oi55 hi55 .|a24 go24 id2 tang24 do31 gau31 sui31 qiu55 hau55 qied5 qied5 e24 , giug2 den31 oi55 hi55 . 
朱福珠-3-0-hkst04_409|kiung55 kuai55 da31 tien55 fa55 tung11 i11 lien11 log5 .|kiung55 kuai55 da31 tien55 fa55 tung11 i11 lien11 log5 . 
朱福珠-3-0-lbk10_059|ge55 dan24 siin24 go24 e31 mo11 po11 mo11 lon31 , qid5 ga24 siid5 qion11 ga24 bau31 .|ge55 dan24 siin24 go24 e31 mo11 po11 mo11 lon31 , qid5 ga24 siid5 qion11 ga24 bau31 . 
朱福珠-3-0-prov_120|ho31 sii55 m11 cud2 mun11 , fai31 sii55 con11 qien24 li24|ho31 sii55 m11 cud2 mun11 , fai31 sii55 con11 qien24 li24
朱福珠-3-0-hkst06_011|giang31 gin24 cii55 do31 ngang55 gau55 ngang55 gau55 , hi55 bun24 ngin11 tui24 tui24 a31 voi55 go55 sung24 song31 .|giang31 gin24 cii55 do31 ngang55 gau55 ngang55 gau55 , hi55 bun24 ngin11 tui24 tui24 a31 voi55 go55 sung24 song31 . 
朱福珠-3-0-hkst04_538|leu11 dang31 kung24 gian24 an31 fad2 , ng11 zo55 ded2 biong55 goi55 do24 dung24 xi24 .|leu11 dang31 kung24 gian24 an31 fad2 , ng11 zo55 ded2 biong55 goi55 do24 dung24 xi24 . 
朱福珠-3-0-prov_066|su55 oi55 ngion24 gi24 , ngin11 oi55 ngang55 cang11|su55 oi55 ngion24 gi24 , ngin11 oi55 ngang55 cang11
朱福珠-3-0-lbk01_141|ng11 qiu55 he55 siid5 do31 mo11 qiang55 ge55 dung24 xi24 , nang55 voi55 gui24 siin24 e31 du24 bod2 iung24 bod2 jied2 .|ng11 qiu55 he55 siid5 do31 mo11 qiang55 ge55 dung24 xi24 , nang55 voi55 gui24 siin24 e31 du24 bod2 iung24 bod2 jied2 . 
朱福珠-3-0-cirn_0554|lo31 gui24 e31 : tang24 ng11 den24 an31 ne24 gong31 , bi24 tong11 ge55 miang55 qiu55 bi31 ng11 den24 go55 jiang24 .|lo31 gui24 e31 : tang24 ng11 den24 an31 ne24 gong31 , bi24 tong11 ge55 miang55 qiu55 bi31 ng11 den24 go55 jiang24 . 
朱福珠-3-0-lbk07_082|ngin11 gong31 a11 : iu24 san24 qiu55 iu24 sui31 , iu24 siin11 qiu55 iu24 gui31 . siin24 e31 xien24 gu55 ho31 loi11 , gin24 na55 id2 qied2 du24 ho31 gong31 .|ngin11 gong31 a11 : iu24 san24 qiu55 iu24 sui31 , iu24 siin11 qiu55 iu24 gui31 . siin24 e31 xien24 gu55 ho31 loi11 , gin24 na55 id2 qied2 du24 ho31 gong31 . 
朱福珠-3-0-hkst07_582|tien11 da31 ho31 e11 ! ti11 zon31 zon31 bai31 loi11 hi55 giai24 hong55 gong55 gong55 a55 ! kon55 iu24 an31 do24 ma31 ge55 ho31 mai24 .|tien11 da31 ho31 e11 ! ti11 zon31 zon31 bai31 loi11 hi55 giai24 hong55 gong55 gong55 a55 ! kon55 iu24 an31 do24 ma31 ge55 ho31 mai24 . 
朱福珠-3-0-hkst03_578|lang11 dab5 mog5 siid5 ted2 do24 .|lang11 dab5 mog5 siid5 ted2 do24 . 
朱福珠-3-0-hkst02_455|am55 bu24 ia55 iu24 han11 mo11 ?|am55 bu24 ia55 iu24 han11 mo11 ? 
朱福珠-3-0-lbk06_152|iu24 ngin11 gong31 , te24 vug2 siin11 iam55 sag5 foi24 zo55 ded2 fong11 sa11 go24 .|iu24 ngin11 gong31 , te24 vug2 siin11 iam55 sag5 foi24 zo55 ded2 fong11 sa11 go24 . 
朱福珠-3-0-lbk15_258|ng11 ia31 ge55 ngin11 goi55 lod2 zod2 , zo55 tug5 iog5 teu55 ngin11 m11 xi31 , zo55 iog5 iu55 giu55 ngin11 m11 sang24 , zo55 ma31 ge55 xiau11 ho31 !|ng11 ia31 ge55 ngin11 goi55 lod2 zod2 , zo55 tug5 iog5 teu55 ngin11 m11 xi31 , zo55 iog5 iu55 giu55 ngin11 m11 sang24 , zo55 ma31 ge55 xiau11 ho31 ! 
朱福珠-3-0-cirn_0017|ti55 liug2 ko55 , qin24 qid2 loi11 liau55 .|ti55 liug2 ko55 , qin24 qid2 loi11 liau55 . 
朱福珠-3-0-lbk02_138|ge55 heu11 go24 mo11 coi11 tiau55 , cui11 lin31 m11 zung31 , mog5 cab2 i11 .|ge55 heu11 go24 mo11 coi11 tiau55 , cui11 lin31 m11 zung31 , mog5 cab2 i11 . 
朱福珠-3-0-hkst07_489|mo11 la31 ! ng11 mog5 ted2 ngin55 ziin24 , ngai11 mong31 gong31 tin55 tin55 la31 !|mo11 la31 ! ng11 mog5 ted2 ngin55 ziin24 , ngai11 mong31 gong31 tin55 tin55 la31 ! 
朱福珠-3-0-lbk12_150|a24 ngi55 go24 teu11 bai31 lug2 ka24 ku31 , piog5 tien11 tag5 mi31 hiug2 tai55 se55 , gong31 hi31 loi11 zam31 man11 coi11 go55 .|a24 ngi55 go24 teu11 bai31 lug2 ka24 ku31 , piog5 tien11 tag5 mi31 hiug2 tai55 se55 , gong31 hi31 loi11 zam31 man11 coi11 go55 . 
朱福珠-3-0-hkst03_589|zeb2 iam11 iam55 log5 hi55 .|zeb2 iam11 iam55 log5 hi55 . 
朱福珠-3-0-hkst01_477|ia31 bai31 loi11 li31 hang11 ge55 ngin11 , mi24 id2 ge55 ngin11 qiu55 an31 hau55 gau31 .|ia31 bai31 loi11 li31 hang11 ge55 ngin11 , mi24 id2 ge55 ngin11 qiu55 an31 hau55 gau31 . 
朱福珠-3-0-hkst05_472|mi24 bun31 su24 du24 iu24 mug5 liug5 .|mi24 bun31 su24 du24 iu24 mug5 liug5 . 
朱福珠-3-0-hkst03_095|id2 du31 sii31 au55 zau55 .|id2 du31 sii31 au55 zau55 . 
朱福珠-3-0-hkst05_253|dun31 fo55 . dun31 sui31 .|dun31 fo55 . dun31 sui31 . 
朱福珠-3-0-hkst02_514|ia31 goi55 gian31 dan24 , id2 ha55 e24 qiu55 ho31 e11 .|ia31 goi55 gian31 dan24 , id2 ha55 e24 qiu55 ho31 e11 . 
朱福珠-3-0-hkst06_564|mo11 qien11 m11 voi55 zog2 guai55 , iu24 qien11 dien24 do55 han11 go55 xi31 , sa55 bien55 gui31 bien55 guai55 .|mo11 qien11 m11 voi55 zog2 guai55 , iu24 qien11 dien24 do55 han11 go55 xi31 , sa55 bien55 gui31 bien55 guai55 . 
朱福珠-3-0-hkst03_312|ngiam55 m11 voi55 sod5 . ngiam55 sam24 sii55 gin24 .|ngiam55 m11 voi55 sod5 . ngiam55 sam24 sii55 gin24 . 
朱福珠-3-0-hkst01_043|ngid2 teu11 sai55 sii55 fud2 , ho31 hong55 hi31 loi11 e11 .|ngid2 teu11 sai55 sii55 fud2 , ho31 hong55 hi31 loi11 e11 . 
朱福珠-3-0-hkst03_353|he31 ma31 ngin11 da31 ng11 ? zii31 bun24 tai55 ga24 kon55 .|he31 ma31 ngin11 da31 ng11 ? zii31 bun24 tai55 ga24 kon55 . 
朱福珠-3-0-lbk01_161|i11 qien11 id2 bog2 e31 cong55 do31 ieu24 e31 , ia31 ha55 hang11 lu55 qiu55 boi55 to11 to11 e24 .|i11 qien11 id2 bog2 e31 cong55 do31 ieu24 e31 , ia31 ha55 hang11 lu55 qiu55 boi55 to11 to11 e24 . 
朱福珠-3-0-lbk01_147|ia31 zag2 bod2 tai55 zong55 ge55 , ang55 va55 ia24 m11 tang24 , siid5 cai55 kien31 xi31 ngin11 .|ia31 zag2 bod2 tai55 zong55 ge55 , ang55 va55 ia24 m11 tang24 , siid5 cai55 kien31 xi31 ngin11 . 
朱福珠-3-0-lbk10_197|ngin11 gong31 : ng31 ngian11 iu24 liong31 iun55 , ho31 fai31 iun55 ia24 voi55 zeu55 lin11 , gu55 so31 , hang11 fai31 iun55 e11 me55 m11 ho31 siid2 zii55 .|ngin11 gong31 : ng31 ngian11 iu24 liong31 iun55 , ho31 fai31 iun55 ia24 voi55 zeu55 lin11 , gu55 so31 , hang11 fai31 iun55 e11 me55 m11 ho31 siid2 zii55 . 
朱福珠-3-0-lbk01_153|i11 den24 liong31 zii31 ia11 ziin55 siid2 qiong55 a55 bog2 pi11 mo11 bog2 hog2 .|i11 den24 liong31 zii31 ia11 ziin55 siid2 qiong55 a55 bog2 pi11 mo11 bog2 hog2 . 
朱福珠-3-0-lbk11_013|i11 ia31 ngin11 ngad2 cad2 lin31 mo24 , oi55 von31 i11 na24 id2 xid2 qien11 loi11 qiang31 tai55 ga24 siid5 fan55 , ngai11 kon55 ng11 gui24 hi55 soi55 mug2 go55 cog5 .|i11 ia31 ngin11 ngad2 cad2 lin31 mo24 , oi55 von31 i11 na24 id2 xid2 qien11 loi11 qiang31 tai55 ga24 siid5 fan55 , ngai11 kon55 ng11 gui24 hi55 soi55 mug2 go55 cog5 . 
朱福珠-3-0-hkst03_411|dung24 ha24 teu11 hon11 lang24 do24 , lug2 ka24 ge55 lo31 ngin11 ga24 oi55 seu31 xim24 zeu55 gu55 .|dung24 ha24 teu11 hon11 lang24 do24 , lug2 ka24 ge55 lo31 ngin11 ga24 oi55 seu31 xim24 zeu55 gu55 . 
朱福珠-3-0-lbk13_149|teu11 bai31 , gang24 tien11 ngin11 du24 di24 sii31 ngiu11 biong55 gon31 ge55 to55 li24 .|teu11 bai31 , gang24 tien11 ngin11 du24 di24 sii31 ngiu11 biong55 gon31 ge55 to55 li24 . 
朱福珠-3-0-hkst03_397|su55 dang31 iu24 ngie55 gung24 deu55 .|su55 dang31 iu24 ngie55 gung24 deu55 . 
朱福珠-3-0-hkst03_074|ia24 siin24 go24 goi55 du31 ho31 .|ia24 siin24 go24 goi55 du31 ho31 . 
朱福珠-3-0-lbk11_219|ia31 ge55 ngin11 ten55 m11 ciid5 , ngai11 nen24 tai55 ga24 ngiun24 hi55 tun24 sang24 m11 cab2 i11 .|ia31 ge55 ngin11 ten55 m11 ciid5 , ngai11 nen24 tai55 ga24 ngiun24 hi55 tun24 sang24 m11 cab2 i11 . 
朱福珠-3-0-hkst06_136|din24 ian11 kian24 e31 , din24 id2 kian24 .|din24 ian11 kian24 e31 , din24 id2 kian24 . 
朱福珠-3-0-cirn_0857|a24 tin11 e31 : tung11 co24 bi24 iang11 gi24 goi55 qiong55 , oi55 den31 sii11 gian24 do55 nang55 zo55 ded2 ngib5 hi55 ho31 .|a24 tin11 e31 : tung11 co24 bi24 iang11 gi24 goi55 qiong55 , oi55 den31 sii11 gian24 do55 nang55 zo55 ded2 ngib5 hi55 ho31 . 
朱福珠-3-0-hkst07_492|i11 gong31 sod5 , sa55 ha24 loi11 von55 ng11 .|i11 gong31 sod5 , sa55 ha24 loi11 von55 ng11 . 
朱福珠-3-0-hkst06_300|bau24 fug5 xien24 zong24 pien55 loi11 , m11 ho31 do55 sii11 lon55 gin31 gin31 e24 .|bau24 fug5 xien24 zong24 pien55 loi11 , m11 ho31 do55 sii11 lon55 gin31 gin31 e24 . 
朱福珠-3-0-hkst05_205|su31 mo24 , giog2 mo24 , iu24 mo24 ge55 dung24 xi24 zo55 m11 ded2 ciid5 jiab2 siid5 .|su31 mo24 , giog2 mo24 , iu24 mo24 ge55 dung24 xi24 zo55 m11 ded2 ciid5 jiab2 siid5 . 
